RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event
255951,300186460,ALG,HALILHODZIC Vahid (BIH),N,9,GHILAS,,
255951,300186460,GER,LOEW Joachim (GER),N,10,PODOLSKI,,
255951,300186460,ALG,HALILHODZIC Vahid (BIH),N,11,BRAHIMI,,I78'
255951,300186460,GER,LOEW Joachim (GER),N,11,KLOSE,,
255951,300186460,ALG,HALILHODZIC Vahid (BIH),N,12,MEDJANI,,
255951,300186460,GER,LOEW Joachim (GER),N,14,DRAXLER,,
255951,300186460,ALG,HALILHODZIC Vahid (BIH),N,14,BENTALEB,,
255951,300186460,GER,LOEW Joachim (GER),N,15,DURM,,
255951,300186460,ALG,HALILHODZIC Vahid (BIH),N,17,CADAMURO,,
255951,300186460,GER,LOEW Joachim (GER),N,23,KRAMER,,I109'
255951,300186460,ALG,HALILHODZIC Vahid (BIH),N,18,DJABOU,,I100' G120'
255951,300186460,GER,LOEW Joachim (GER),N,5,HUMMELS,,
255951,300186460,ALG,HALILHODZIC Vahid (BIH),N,21,MAHREZ,,
255951,300186460,GER,LOEW Joachim (GER),S,1,NEUER,GK,
255951,300186460,ALG,HALILHODZIC Vahid (BIH),S,23,RAIS,GK,
255951,300186460,GER,LOEW Joachim (GER),S,4,H�WEDES,,
255951,300186460,ALG,HALILHODZIC Vahid (BIH),S,3,GHOULAM,,
255951,300186460,GER,LOEW Joachim (GER),S,7,SCHWEINSTEIGER,,O109'
255951,300186460,ALG,HALILHODZIC Vahid (BIH),S,4,BELKALEM,,
255951,300186460,GER,LOEW Joachim (GER),S,8,�ZIL,,G120'
255951,300186460,ALG,HALILHODZIC Vahid (BIH),S,5,HALLICHE,C,Y42' O97'
255951,300186460,GER,LOEW Joachim (GER),S,13,M�LLER,,
255951,300186460,ALG,HALILHODZIC Vahid (BIH),S,8,LACEN,,
255951,300186460,GER,LOEW Joachim (GER),S,16,LAHM,C,Y107'
255951,300186460,ALG,HALILHODZIC Vahid (BIH),S,10,FEGHOULI,,
255951,300186460,GER,LOEW Joachim (GER),S,17,MERTESACKER,,
255951,300186460,ALG,HALILHODZIC Vahid (BIH),S,13,SLIMANI,,
255951,300186460,GER,LOEW Joachim (GER),S,18,KROOS,,
255951,300186460,ALG,HALILHODZIC Vahid (BIH),S,15,SOUDANI,,O100'
255951,300186460,GER,LOEW Joachim (GER),S,19,G�TZE,,OH46'
255951,300186460,ALG,HALILHODZIC Vahid (BIH),S,19,TAIDER,,O78'
255951,300186460,GER,LOEW Joachim (GER),S,20,BOATENG,,
255951,300186460,ALG,HALILHODZIC Vahid (BIH),S,20,MANDI,,
255951,300186460,GER,LOEW Joachim (GER),S,21,MUSTAFI,,O70'
255951,300186460,ALG,HALILHODZIC Vahid (BIH),S,22,MOSTEFA,,
255951,300186460,GER,LOEW Joachim (GER),N,12,ZIELER,GK,
255951,300186460,ALG,HALILHODZIC Vahid (BIH),N,1,SI MOHAMMED,GK,
255951,300186460,GER,LOEW Joachim (GER),N,22,WEIDENFELLER,GK,
255951,300186460,ALG,HALILHODZIC Vahid (BIH),N,16,ZEMMAMOUCHE,GK,
255951,300186460,GER,LOEW Joachim (GER),N,2,GRO�KREUTZ,,
255951,300186460,ALG,HALILHODZIC Vahid (BIH),N,2,BOUGUERRA,,I97'
255951,300186460,GER,LOEW Joachim (GER),N,3,GINTER,,
255951,300186460,ALG,HALILHODZIC Vahid (BIH),N,6,MESBAH,,
255951,300186460,GER,LOEW Joachim (GER),N,6,KHEDIRA,,I70'
255951,300186460,ALG,HALILHODZIC Vahid (BIH),N,7,YEBDA,,
255951,300186460,GER,LOEW Joachim (GER),N,9,SCH�RRLE,,IH46' G92'
255951,300186460,ALG,HALILHODZIC Vahid (BIH),N,9,GHILAS,,
255951,300186460,GER,LOEW Joachim (GER),N,10,PODOLSKI,,
255951,300186460,ALG,HALILHODZIC Vahid (BIH),N,11,BRAHIMI,,I78'
255951,300186460,GER,LOEW Joachim (GER),N,11,KLOSE,,
255951,300186460,ALG,HALILHODZIC Vahid (BIH),N,12,MEDJANI,,
255951,300186460,GER,LOEW Joachim (GER),N,14,DRAXLER,,
255951,300186460,ALG,HALILHODZIC Vahid (BIH),N,14,BENTALEB,,
255951,300186460,GER,LOEW Joachim (GER),N,15,DURM,,
255951,300186460,ALG,HALILHODZIC Vahid (BIH),N,17,CADAMURO,,
255951,300186460,GER,LOEW Joachim (GER),N,23,KRAMER,,I109'
255951,300186460,ALG,HALILHODZIC Vahid (BIH),N,18,DJABOU,,I100' G120'
255951,300186460,GER,LOEW Joachim (GER),N,5,HUMMELS,,
255951,300186460,ALG,HALILHODZIC Vahid (BIH),N,21,MAHREZ,,
255951,300186503,ARG,SABELLA Alejandro (ARG),S,1,ROMERO,GK,
255951,300186503,SUI,HITZFELD Ottmar (GER),S,1,BENAGLIO,GK,
255951,300186503,ARG,SABELLA Alejandro (ARG),S,2,GARAY,,Y120'
255951,300186503,SUI,HITZFELD Ottmar (GER),S,2,LICHTSTEINER,,
255951,300186503,ARG,SABELLA Alejandro (ARG),S,4,ZABALETA,,
255951,300186503,SUI,HITZFELD Ottmar (GER),S,8,INLER,C,
255951,300186503,ARG,SABELLA Alejandro (ARG),S,5,GAGO,,O106'
255951,300186503,SUI,HITZFELD Ottmar (GER),S,10,XHAKA,,Y36' O66'
255951,300186503,ARG,SABELLA Alejandro (ARG),S,7,DI MARIA,,G118' Y120'
255951,300186503,SUI,HITZFELD Ottmar (GER),S,11,BEHRAMI,,
255951,300186503,ARG,SABELLA Alejandro (ARG),S,9,HIGUAIN,,
255951,300186503,SUI,HITZFELD Ottmar (GER),S,13,RODRIGUEZ,,
255951,300186503,ARG,SABELLA Alejandro (ARG),S,10,MESSI,C,
255951,300186503,SUI,HITZFELD Ottmar (GER),S,18,MEHMEDI,,O113'
255951,300186503,ARG,SABELLA Alejandro (ARG),S,14,MASCHERANO,,
255951,300186503,SUI,HITZFELD Ottmar (GER),S,19,DRMIC,,O82'
255951,300186503,ARG,SABELLA Alejandro (ARG),S,16,ROJO,,Y90' O105'
255951,300186503,SUI,HITZFELD Ottmar (GER),S,20,DJOUROU,,
255951,300186503,ARG,SABELLA Alejandro (ARG),S,17,F. FERNANDEZ,,
255951,300186503,SUI,HITZFELD Ottmar (GER),S,22,SCH�R,,
255951,300186503,ARG,SABELLA Alejandro (ARG),S,22,LAVEZZI,,O74'
255951,300186503,SUI,HITZFELD Ottmar (GER),S,23,SHAQIRI,,
255951,300186503,ARG,SABELLA Alejandro (ARG),N,12,ORION,GK,
255951,300186503,SUI,HITZFELD Ottmar (GER),N,12,SOMMER,GK,
255951,300186503,ARG,SABELLA Alejandro (ARG),N,21,ANDUJAR,GK,
255951,300186503,SUI,HITZFELD Ottmar (GER),N,21,B�RKI,GK,
255951,300186503,ARG,SABELLA Alejandro (ARG),N,3,CAMPAGNARO,,
255951,300186503,SUI,HITZFELD Ottmar (GER),N,3,ZIEGLER,,
255951,300186503,ARG,SABELLA Alejandro (ARG),N,6,BIGLIA,,I106'
255951,300186503,SUI,HITZFELD Ottmar (GER),N,4,SENDEROS,,
255951,300186503,ARG,SABELLA Alejandro (ARG),N,8,PEREZ,,
255951,300186503,SUI,HITZFELD Ottmar (GER),N,6,LANG,,
255951,300186503,ARG,SABELLA Alejandro (ARG),N,11,M. RODRIGUEZ,,
255951,300186503,SUI,HITZFELD Ottmar (GER),N,7,BARNETTA,,
255951,300186503,ARG,SABELLA Alejandro (ARG),N,13,A. FERNANDEZ,,
255951,300186503,SUI,HITZFELD Ottmar (GER),N,9,SEFEROVIC,,I82'
255951,300186503,ARG,SABELLA Alejandro (ARG),N,15,DEMICHELIS,,
255951,300186503,SUI,HITZFELD Ottmar (GER),N,14,STOCKER,,
255951,300186503,ARG,SABELLA Alejandro (ARG),N,18,PALACIO,,I74'
255951,300186503,SUI,HITZFELD Ottmar (GER),N,15,DZEMAILI,,I113'
255951,300186503,ARG,SABELLA Alejandro (ARG),N,19,ALVAREZ,,
255951,300186503,SUI,HITZFELD Ottmar (GER),N,16,FERNANDES,,I66' Y73'
255951,300186503,ARG,SABELLA Alejandro (ARG),N,20,AGUERO,,
255951,300186503,SUI,HITZFELD Ottmar (GER),N,5,VON BERGEN,,
255951,300186503,ARG,SABELLA Alejandro (ARG),N,23,BASANTA,,I105'
255951,300186503,SUI,HITZFELD Ottmar (GER),N,17,GAVRANOVIC,,
255951,300186503,ARG,SABELLA Alejandro (ARG),S,1,ROMERO,GK,
255951,300186503,SUI,HITZFELD Ottmar (GER),S,1,BENAGLIO,GK,
255951,300186503,ARG,SABELLA Alejandro (ARG),S,2,GARAY,,Y120'
255951,300186503,SUI,HITZFELD Ottmar (GER),S,2,LICHTSTEINER,,
255951,300186503,ARG,SABELLA Alejandro (ARG),S,4,ZABALETA,,
255951,300186503,SUI,HITZFELD Ottmar (GER),S,8,INLER,C,
255951,300186503,ARG,SABELLA Alejandro (ARG),S,5,GAGO,,O106'
255951,300186503,SUI,HITZFELD Ottmar (GER),S,10,XHAKA,,Y36' O66'
255951,300186503,ARG,SABELLA Alejandro (ARG),S,7,DI MARIA,,G118' Y120'
255951,300186503,SUI,HITZFELD Ottmar (GER),S,11,BEHRAMI,,
255951,300186503,ARG,SABELLA Alejandro (ARG),S,9,HIGUAIN,,
255951,300186503,SUI,HITZFELD Ottmar (GER),S,13,RODRIGUEZ,,
255951,300186503,ARG,SABELLA Alejandro (ARG),S,10,MESSI,C,
255951,300186503,SUI,HITZFELD Ottmar (GER),S,18,MEHMEDI,,O113'
255951,300186503,ARG,SABELLA Alejandro (ARG),S,14,MASCHERANO,,
255951,300186503,SUI,HITZFELD Ottmar (GER),S,19,DRMIC,,O82'
255951,300186503,ARG,SABELLA Alejandro (ARG),S,16,ROJO,,Y90' O105'
255951,300186503,SUI,HITZFELD Ottmar (GER),S,20,DJOUROU,,
255951,300186503,ARG,SABELLA Alejandro (ARG),S,17,F. FERNANDEZ,,
255951,300186503,SUI,HITZFELD Ottmar (GER),S,22,SCH�R,,
255951,300186503,ARG,SABELLA Alejandro (ARG),S,22,LAVEZZI,,O74'
255951,300186503,SUI,HITZFELD Ottmar (GER),S,23,SHAQIRI,,
255951,300186503,ARG,SABELLA Alejandro (ARG),N,12,ORION,GK,
255951,300186503,SUI,HITZFELD Ottmar (GER),N,12,SOMMER,GK,
255951,300186503,ARG,SABELLA Alejandro (ARG),N,21,ANDUJAR,GK,
255951,300186503,SUI,HITZFELD Ottmar (GER),N,21,B�RKI,GK,
255951,300186503,ARG,SABELLA Alejandro (ARG),N,3,CAMPAGNARO,,
255951,300186503,SUI,HITZFELD Ottmar (GER),N,3,ZIEGLER,,
255951,300186503,ARG,SABELLA Alejandro (ARG),N,6,BIGLIA,,I106'
255951,300186503,SUI,HITZFELD Ottmar (GER),N,4,SENDEROS,,
255951,300186503,ARG,SABELLA Alejandro (ARG),N,8,PEREZ,,
255951,300186503,SUI,HITZFELD Ottmar (GER),N,6,LANG,,
255951,300186503,ARG,SABELLA Alejandro (ARG),N,11,M. RODRIGUEZ,,
255951,300186503,SUI,HITZFELD Ottmar (GER),N,7,BARNETTA,,
255951,300186503,ARG,SABELLA Alejandro (ARG),N,13,A. FERNANDEZ,,
255951,300186503,SUI,HITZFELD Ottmar (GER),N,9,SEFEROVIC,,I82'
255951,300186503,ARG,SABELLA Alejandro (ARG),N,15,DEMICHELIS,,
255951,300186503,SUI,HITZFELD Ottmar (GER),N,14,STOCKER,,
255951,300186503,ARG,SABELLA Alejandro (ARG),N,18,PALACIO,,I74'
255951,300186503,SUI,HITZFELD Ottmar (GER),N,15,DZEMAILI,,I113'
255951,300186503,ARG,SABELLA Alejandro (ARG),N,19,ALVAREZ,,
255951,300186503,SUI,HITZFELD Ottmar (GER),N,16,FERNANDES,,I66' Y73'
255951,300186503,ARG,SABELLA Alejandro (ARG),N,20,AGUERO,,
255951,300186503,SUI,HITZFELD Ottmar (GER),N,5,VON BERGEN,,
255951,300186503,ARG,SABELLA Alejandro (ARG),N,23,BASANTA,,I105'
255951,300186503,SUI,HITZFELD Ottmar (GER),N,17,GAVRANOVIC,,
255951,300186497,BEL,WILMOTS Marc (BEL),S,1,COURTOIS,GK,
255951,300186497,USA,KLINSMANN Juergen (GER),S,1,HOWARD,GK,
255951,300186497,BEL,WILMOTS Marc (BEL),S,2,ALDERWEIRELD,,
255951,300186497,USA,KLINSMANN Juergen (GER),S,3,GONZALEZ,,
255951,300186497,BEL,WILMOTS Marc (BEL),S,4,KOMPANY,C,Y42'
255951,300186497,USA,KLINSMANN Juergen (GER),S,4,BRADLEY,,
255951,300186497,BEL,WILMOTS Marc (BEL),S,5,VERTONGHEN,,
255951,300186497,USA,KLINSMANN Juergen (GER),S,5,BESLER,,
255951,300186497,BEL,WILMOTS Marc (BEL),S,6,WITSEL,,
255951,300186497,USA,KLINSMANN Juergen (GER),S,7,BEASLEY,,
255951,300186497,BEL,WILMOTS Marc (BEL),S,7,DE BRUYNE,,G93'
255951,300186497,USA,KLINSMANN Juergen (GER),S,8,DEMPSEY,C,
255951,300186497,BEL,WILMOTS Marc (BEL),S,8,FELLAINI,,
255951,300186497,USA,KLINSMANN Juergen (GER),S,11,BEDOYA,,O105'
255951,300186497,BEL,WILMOTS Marc (BEL),S,10,E.HAZARD,,O111'
255951,300186497,USA,KLINSMANN Juergen (GER),S,13,JONES,,
255951,300186497,BEL,WILMOTS Marc (BEL),S,14,MERTENS,,O60'
255951,300186497,USA,KLINSMANN Juergen (GER),S,19,ZUSI,,O72'
255951,300186497,BEL,WILMOTS Marc (BEL),S,15,VAN BUYTEN,,
255951,300186497,USA,KLINSMANN Juergen (GER),S,20,CAMERON,,Y18'
255951,300186497,BEL,WILMOTS Marc (BEL),S,17,ORIGI,,O91'
255951,300186497,USA,KLINSMANN Juergen (GER),S,23,JOHNSON,,O32'
255951,300186497,BEL,WILMOTS Marc (BEL),N,12,MIGNOLET,GK,
255951,300186497,USA,KLINSMANN Juergen (GER),N,12,GUZAN,GK,
255951,300186497,BEL,WILMOTS Marc (BEL),N,13,BOSSUT,GK,
255951,300186497,USA,KLINSMANN Juergen (GER),N,22,RIMANDO,GK,
255951,300186497,BEL,WILMOTS Marc (BEL),N,3,VERMAELEN,,
255951,300186497,USA,KLINSMANN Juergen (GER),N,2,YEDLIN,,I32'
255951,300186497,BEL,WILMOTS Marc (BEL),N,9,LUKAKU,,I91' G105'
255951,300186497,USA,KLINSMANN Juergen (GER),N,6,BROOKS,,
255951,300186497,BEL,WILMOTS Marc (BEL),N,11,MIRALLAS,,I60'
255951,300186497,USA,KLINSMANN Juergen (GER),N,9,JOHANNSSON,,
255951,300186497,BEL,WILMOTS Marc (BEL),N,18,LOMBAERTS,,
255951,300186497,USA,KLINSMANN Juergen (GER),N,10,DISKERUD,,
255951,300186497,BEL,WILMOTS Marc (BEL),N,19,DEMBELE,,
255951,300186497,USA,KLINSMANN Juergen (GER),N,14,DAVIS,,
255951,300186497,BEL,WILMOTS Marc (BEL),N,20,JANUZAJ,,
255951,300186497,USA,KLINSMANN Juergen (GER),N,15,BECKERMAN,,
255951,300186497,BEL,WILMOTS Marc (BEL),N,22,CHADLI,,I111'
255951,300186497,USA,KLINSMANN Juergen (GER),N,16,GREEN,,I105' G107'
255951,300186497,BEL,WILMOTS Marc (BEL),N,23,CIMAN,,
255951,300186497,USA,KLINSMANN Juergen (GER),N,17,ALTIDORE,,
255951,300186497,BEL,WILMOTS Marc (BEL),N,16,DEFOUR,,
255951,300186497,USA,KLINSMANN Juergen (GER),N,18,WONDOLOWSKI,,I72'
255951,300186497,BEL,WILMOTS Marc (BEL),N,21,VANDEN BORRE,,
255951,300186497,USA,KLINSMANN Juergen (GER),N,21,CHANDLER,,
255951,300186497,BEL,WILMOTS Marc (BEL),S,1,COURTOIS,GK,
255951,300186497,USA,KLINSMANN Juergen (GER),S,1,HOWARD,GK,
255951,300186497,BEL,WILMOTS Marc (BEL),S,2,ALDERWEIRELD,,
255951,300186497,USA,KLINSMANN Juergen (GER),S,3,GONZALEZ,,
255951,300186497,BEL,WILMOTS Marc (BEL),S,4,KOMPANY,C,Y42'
255951,300186497,USA,KLINSMANN Juergen (GER),S,4,BRADLEY,,
255951,300186497,BEL,WILMOTS Marc (BEL),S,5,VERTONGHEN,,
255951,300186497,USA,KLINSMANN Juergen (GER),S,5,BESLER,,
255951,300186497,BEL,WILMOTS Marc (BEL),S,6,WITSEL,,
255951,300186497,USA,KLINSMANN Juergen (GER),S,7,BEASLEY,,
255951,300186497,BEL,WILMOTS Marc (BEL),S,7,DE BRUYNE,,G93'
255951,300186497,USA,KLINSMANN Juergen (GER),S,8,DEMPSEY,C,
255951,300186497,BEL,WILMOTS Marc (BEL),S,8,FELLAINI,,
255951,300186497,USA,KLINSMANN Juergen (GER),S,11,BEDOYA,,O105'
255951,300186497,BEL,WILMOTS Marc (BEL),S,10,E.HAZARD,,O111'
255951,300186497,USA,KLINSMANN Juergen (GER),S,13,JONES,,
255951,300186497,BEL,WILMOTS Marc (BEL),S,14,MERTENS,,O60'
255951,300186497,USA,KLINSMANN Juergen (GER),S,19,ZUSI,,O72'
255951,300186497,BEL,WILMOTS Marc (BEL),S,15,VAN BUYTEN,,
255951,300186497,USA,KLINSMANN Juergen (GER),S,20,CAMERON,,Y18'
255951,300186497,BEL,WILMOTS Marc (BEL),S,17,ORIGI,,O91'
255951,300186497,USA,KLINSMANN Juergen (GER),S,23,JOHNSON,,O32'
255951,300186497,BEL,WILMOTS Marc (BEL),N,12,MIGNOLET,GK,
255951,300186497,USA,KLINSMANN Juergen (GER),N,12,GUZAN,GK,
255951,300186497,BEL,WILMOTS Marc (BEL),N,13,BOSSUT,GK,
255951,300186497,USA,KLINSMANN Juergen (GER),N,22,RIMANDO,GK,
255951,300186497,BEL,WILMOTS Marc (BEL),N,3,VERMAELEN,,
255951,300186497,USA,KLINSMANN Juergen (GER),N,2,YEDLIN,,I32'
255951,300186497,BEL,WILMOTS Marc (BEL),N,9,LUKAKU,,I91' G105'
255951,300186497,USA,KLINSMANN Juergen (GER),N,6,BROOKS,,
255951,300186497,BEL,WILMOTS Marc (BEL),N,11,MIRALLAS,,I60'
255951,300186497,USA,KLINSMANN Juergen (GER),N,9,JOHANNSSON,,
255951,300186497,BEL,WILMOTS Marc (BEL),N,18,LOMBAERTS,,
255951,300186497,USA,KLINSMANN Juergen (GER),N,10,DISKERUD,,
255951,300186497,BEL,WILMOTS Marc (BEL),N,19,DEMBELE,,
255951,300186497,USA,KLINSMANN Juergen (GER),N,14,DAVIS,,
255951,300186497,BEL,WILMOTS Marc (BEL),N,20,JANUZAJ,,
255951,300186497,USA,KLINSMANN Juergen (GER),N,15,BECKERMAN,,
255951,300186497,BEL,WILMOTS Marc (BEL),N,22,CHADLI,,I111'
255951,300186497,USA,KLINSMANN Juergen (GER),N,16,GREEN,,I105' G107'
255951,300186497,BEL,WILMOTS Marc (BEL),N,23,CIMAN,,
255951,300186497,USA,KLINSMANN Juergen (GER),N,17,ALTIDORE,,
255951,300186497,BEL,WILMOTS Marc (BEL),N,16,DEFOUR,,
255951,300186497,USA,KLINSMANN Juergen (GER),N,18,WONDOLOWSKI,,I72'
255951,300186497,BEL,WILMOTS Marc (BEL),N,21,VANDEN BORRE,,
255951,300186497,USA,KLINSMANN Juergen (GER),N,21,CHANDLER,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,1,LLORIS,GKC,
255953,300186485,GER,LOEW Joachim (GER),S,1,NEUER,GK,
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,2,DEBUCHY,,
255953,300186485,GER,LOEW Joachim (GER),S,4,H�WEDES,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,3,EVRA,,
255953,300186485,GER,LOEW Joachim (GER),S,5,HUMMELS,,G13'
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,4,VARANE,,
255953,300186485,GER,LOEW Joachim (GER),S,6,KHEDIRA,,Y54'
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,5,SAKHO,,O72'
255953,300186485,GER,LOEW Joachim (GER),S,7,SCHWEINSTEIGER,,Y80'
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,6,CABAYE,,O73'
255953,300186485,GER,LOEW Joachim (GER),S,8,�ZIL,,O83'
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,8,VALBUENA,,O85'
255953,300186485,GER,LOEW Joachim (GER),S,11,KLOSE,,O69'
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,10,BENZEMA,,
255953,300186485,GER,LOEW Joachim (GER),S,13,M�LLER,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,11,GRIEZMANN,,
255953,300186485,GER,LOEW Joachim (GER),S,16,LAHM,C,
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,14,MATUIDI,,
255953,300186485,GER,LOEW Joachim (GER),S,18,KROOS,,O90'
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,19,POGBA,,
255953,300186485,GER,LOEW Joachim (GER),S,20,BOATENG,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,16,RUFFIER,GK,
255953,300186485,GER,LOEW Joachim (GER),N,12,ZIELER,GK,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,23,LANDREAU,GK,
255953,300186485,GER,LOEW Joachim (GER),N,22,WEIDENFELLER,GK,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,7,CABELLA,,
255953,300186485,GER,LOEW Joachim (GER),N,2,GRO�KREUTZ,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,9,GIROUD,,I85'
255953,300186485,GER,LOEW Joachim (GER),N,3,GINTER,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,12,MAVUBA,,
255953,300186485,GER,LOEW Joachim (GER),N,9,SCH�RRLE,,I69'
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,13,MANGALA,,
255953,300186485,GER,LOEW Joachim (GER),N,10,PODOLSKI,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,15,SAGNA,,
255953,300186485,GER,LOEW Joachim (GER),N,14,DRAXLER,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,17,DIGNE,,
255953,300186485,GER,LOEW Joachim (GER),N,15,DURM,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,18,SISSOKO,,
255953,300186485,GER,LOEW Joachim (GER),N,17,MERTESACKER,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,20,REMY,,I73'
255953,300186485,GER,LOEW Joachim (GER),N,19,G�TZE,,I83'
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,21,KOSCIELNY,,I72'
255953,300186485,GER,LOEW Joachim (GER),N,23,KRAMER,,I90'
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,22,SCHNEIDERLIN,,
255953,300186485,GER,LOEW Joachim (GER),N,21,MUSTAFI,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,1,LLORIS,GKC,
255953,300186485,GER,LOEW Joachim (GER),S,1,NEUER,GK,
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,2,DEBUCHY,,
255953,300186485,GER,LOEW Joachim (GER),S,4,H�WEDES,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,3,EVRA,,
255953,300186485,GER,LOEW Joachim (GER),S,5,HUMMELS,,G13'
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,4,VARANE,,
255953,300186485,GER,LOEW Joachim (GER),S,6,KHEDIRA,,Y54'
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,5,SAKHO,,O72'
255953,300186485,GER,LOEW Joachim (GER),S,7,SCHWEINSTEIGER,,Y80'
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,6,CABAYE,,O73'
255953,300186485,GER,LOEW Joachim (GER),S,8,�ZIL,,O83'
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,8,VALBUENA,,O85'
255953,300186485,GER,LOEW Joachim (GER),S,11,KLOSE,,O69'
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,10,BENZEMA,,
255953,300186485,GER,LOEW Joachim (GER),S,13,M�LLER,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,11,GRIEZMANN,,
255953,300186485,GER,LOEW Joachim (GER),S,16,LAHM,C,
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,14,MATUIDI,,
255953,300186485,GER,LOEW Joachim (GER),S,18,KROOS,,O90'
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,19,POGBA,,
255953,300186485,GER,LOEW Joachim (GER),S,20,BOATENG,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,16,RUFFIER,GK,
255953,300186485,GER,LOEW Joachim (GER),N,12,ZIELER,GK,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,23,LANDREAU,GK,
255953,300186485,GER,LOEW Joachim (GER),N,22,WEIDENFELLER,GK,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,7,CABELLA,,
255953,300186485,GER,LOEW Joachim (GER),N,2,GRO�KREUTZ,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,9,GIROUD,,I85'
255953,300186485,GER,LOEW Joachim (GER),N,3,GINTER,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,12,MAVUBA,,
255953,300186485,GER,LOEW Joachim (GER),N,9,SCH�RRLE,,I69'
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,13,MANGALA,,
255953,300186485,GER,LOEW Joachim (GER),N,10,PODOLSKI,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,15,SAGNA,,
255953,300186485,GER,LOEW Joachim (GER),N,14,DRAXLER,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,17,DIGNE,,
255953,300186485,GER,LOEW Joachim (GER),N,15,DURM,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,18,SISSOKO,,
255953,300186485,GER,LOEW Joachim (GER),N,17,MERTESACKER,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,20,REMY,,I73'
255953,300186485,GER,LOEW Joachim (GER),N,19,G�TZE,,I83'
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,21,KOSCIELNY,,I72'
255953,300186485,GER,LOEW Joachim (GER),N,23,KRAMER,,I90'
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,22,SCHNEIDERLIN,,
255953,300186485,GER,LOEW Joachim (GER),N,21,MUSTAFI,,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,12,JULIO CESAR,GK,Y78'
255953,300186461,COL,PEKERMAN Jose (ARG),S,1,OSPINA,GK,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,3,T SILVA,C,G7' Y64'
255953,300186461,COL,PEKERMAN Jose (ARG),S,2,C. ZAPATA,,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,4,DAVID LUIZ,,G69'
255953,300186461,COL,PEKERMAN Jose (ARG),S,3,YEPES,C,Y69'
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,5,FERNANDINHO,,
255953,300186461,COL,PEKERMAN Jose (ARG),S,6,C. SANCHEZ,,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,6,MARCELO,,
255953,300186461,COL,PEKERMAN Jose (ARG),S,7,P. ARMERO,,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,7,HULK,,O83'
255953,300186461,COL,PEKERMAN Jose (ARG),S,9,TEO,,O70'
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,8,PAULINHO,,O86'
255953,300186461,COL,PEKERMAN Jose (ARG),S,10,JAMES,,Y67' P80'
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,9,FRED,,
